year,wareki,month,day,text,forTransText,english,ov150words
1930,昭和5,6,25,三方銀行，若狭銀行を合併〔福井新聞〕.,三方銀行，若狭銀行を合併,Mikata Bank merges with Wakasa Bank.,1
1930,昭和5,6,,福井県水産会が小浜水産株式会社を買収〔福井県水産界史〕.,福井県水産会が小浜水産株式会社を買収,Fukui Prefectural Fisheries Association acquires Obama Fisheries Co.,1
1930,昭和5,7,8,大雨，7.12にかけて総降水量，大野493㎜・敦賀326㎜・死傷行方不明者5人・家屋全壊浸水2500戸〔福井県の気象百年〕.,大雨，7.12にかけて総降水量，大野493㎜・敦賀326㎜・死傷行方不明者5人・家屋全壊浸水2500戸,"Heavy rainfall, total precipitation of 493 mm in Ono and 326 mm in Tsuruga by 7.12. 5 people were killed, injured, or missing, and 2,500 houses were completely destroyed or inundated.",2
1930,昭和5,8,25,「丸岡藩砲台跡」，国史跡に指定〔福井県の指定文化財目録〕.,「丸岡藩砲台跡」，国史跡に指定,"The ""Maruoka Clan Battery Ruins"" designated as a National Historic Site.",1
1930,昭和5,8,26,小浜知事休職，斎藤直橘，富山県内務部長より知事就任〔福井県庁文書〕.,小浜知事休職，斎藤直橘，富山県内務部長より知事就任,"Governor Obama takes a leave of absence, and Naotachibana Saito is appointed governor from the post of director of the Toyama Prefectural Internal Affairs Department.",2
1930,昭和5,9,20,県下体育団体を組織する福井県体育協会が設立〔福井新聞〕.,県下体育団体を組織する福井県体育協会が設立,Fukui Prefecture Sports Association established to organize sports organizations in the prefecture.,1
1930,昭和5,9,,福井県下連合教育研究会編『福井県郷土史』発行.,福井県下連合教育研究会編『福井県郷土史』発行.,"Fukui Prefecture Local History published, edited by Fukui Prefecture United Educational Research Association.",1
1930,昭和5,10,3,白山神社「旧玄成院庭園」，国名勝に指定〔福井県の指定文化財目録〕.,白山神社「旧玄成院庭園」，国名勝に指定,"Former Genseiin Garden"" at Hakusan Shrine designated as a national place of scenic beauty.",1
1930,昭和5,10,5,島崎圭一，「越前若狭に於ける農民騒擾史の研究」を発表(～1931.5)〔福井県農会報〕.,島崎圭一，「越前若狭に於ける農民騒擾史の研究」を発表(～1931.5),"Keiichi Shimazaki publishes ""A Study of the History of Farmer Disturbances in Echizen-Wakasa"" (~May 1931).",1
1930,昭和5,10,12,丸岡軽便鉄道，北陸線丸岡駅に接続〔大阪朝日新聞〕.,丸岡軽便鉄道，北陸線丸岡駅に接続,Maruoka Light Railway connects with Maruoka Station on the Hokuriku Line.,1
1930,昭和5,10,15,幸橋(福井市)，渡橋式〔福井新聞〕.,幸橋(福井市)，渡橋式,"Sachi-bashi Bridge (Fukui City), bridge crossing ceremony",1
1930,昭和5,10,18,吉田郡西藤島村の村民大会で，村民400名が税分納・県予算削減などを陳情に県庁に押しかける〔福井新聞〕.,吉田郡西藤島村の村民大会で，村民400名が税分納・県予算削減などを陳情に県庁に押しかける,"400 villagers of Nishi-Fujishima Village, Yoshida-gun, arrive at the prefectural office to petition the prefectural government for the payment of taxes and reduction of the prefectural budget.",2
1930,昭和5,10,25,臨時福井県町村長会開催，諸税軽減・公務員減俸・米大量買上げなどを決議〔大阪朝日新聞〕.,臨時福井県町村長会開催，諸税軽減・公務員減俸・米大量買上げなどを決議,"Extraordinary meeting of mayors of towns and villages in Fukui Prefecture held, with resolutions to reduce taxes, reduce salaries of public servants, and purchase a large amount of rice.",2
1930,昭和5,11,6,大月斉庵，福井市長就任(～1935.1.19)〔稿本福井市史〕.,大月斉庵，福井市長就任(～1935.1.19),Sian Otsuki becomes mayor of Fukui City (~1935.1.19),1
1930,昭和5,11,9,敦賀港湾労働者約100名による敦賀労働組合，敦賀座で発会式〔大阪朝日新聞〕.,敦賀港湾労働者約100名による敦賀労働組合，敦賀座で発会式,Tsuruga Labor Union is founded at Tsuruga-za by about 100 Tsuruga dock workers.,1
1930,昭和5,11,11,足羽郡上文殊村の村民大会で，教員俸給の4割減俸，役場職員の1名減員，年末賞与の全廃が決議〔大阪朝日新聞〕.,足羽郡上文殊村の村民大会で，教員俸給の4割減俸，役場職員の1名減員，年末賞与の全廃が決議,"At the village assembly in Kamimonju Village, Asuwa County, a resolution is passed to reduce teachers' salaries by 40%, reduce the number of town hall employees by one, and abolish year-end bonuses.",2
1930,昭和5,11,20,今立郡河和田村で漆器職工，賃下げに反対し争議〔福井新聞〕.,今立郡河和田村で漆器職工，賃下げに反対し争議,"Lacquerware craftsmen in Kawawada Village, Imadate-gun, protested against the wage cut.",1
1930,昭和5,12,7,森田貯蓄銀行，福井貯蓄銀行を合併〔福井銀行八十年史〕.,森田貯蓄銀行，福井貯蓄銀行を合併,Morita Savings Bank merges with Fukui Savings Bank.,1
1930,昭和5,12,7,福井銀行，森田銀行を合併〔福井銀行八十年史〕.,福井銀行，森田銀行を合併,Fukui Bank merges with Morita Bank.,1
1930,昭和5,,,この年世界大恐慌が日本に波及，昭和恐慌が始まる.／遠敷郡内外海村の仏谷漁業組合がカキ養殖を始める〔福井県の農林水産業〕.／土岡秀太郎，福井駅前に常設展覧会場アルト会館を建設〔土岡秀太郎と北荘・北美と現代美術〕.,この年世界大恐慌が日本に波及，昭和恐慌が始まる.／遠敷郡内外海村の仏谷漁業組合がカキ養殖を始める,"The Great Depression spreads to Japan and the Showa Depression begins. Oyster cultivation begins at the Butsudani Fishery Cooperative in Uchinotaikai Village, Tohshiki County.",2
1931,昭和6,1,2,だるま屋別館「コドモの国」開館〔福井新聞〕.,だるま屋別館「コドモの国」開館,"Darumaya Annex ""Kodomo no Kuni"" opens.",1
1931,昭和6,3,10,大飯郡教育会編『大飯郡誌』発行.,大飯郡教育会編『大飯郡誌』発行.,"Ooi County Journal"" edited by Ooi County Board of Education was published.",1
1931,昭和6,3,13,吉田郡森田村の辻久機業場職工150名，福井県労働同志会森田支部への加入を会社側に阻止され，同盟罷業〔社会運動通信〕.,吉田郡森田村の辻久機業場職工150名，福井県労働同志会森田支部への加入を会社側に阻止され，同盟罷業,"150 workers at Tsujikyu Machine Works in Morita-mura, Yoshida-gun are dismissed from the company after the company prevents them from joining the Morita Branch of the Fukui Prefecture Labor Doyoshikai.",2
1931,昭和6,3,30,小浜神社の「九本ダモ」，国天然記念物に指定〔福井県の指定文化財目録〕.,小浜神社の「九本ダモ」，国天然記念物に指定,"Kubondamo"" at Obama Shrine designated a national natural monument.",1
1931,昭和6,4,1,足羽郡東安居村の三ツ橋地方が福井市に編入〔県告示第89号〕.,足羽郡東安居村の三ツ橋地方が福井市に編入,"Mitsubashi district of Higashi Yasui Village, Asu-gun incorporated into Fukui City.",1
1931,昭和6,4,1,三国町と新保村，組合役場を設置〔県告示第88号〕.,三国町と新保村，組合役場を設置,Mikuni-cho and Shinbo-mura establish a union office.,1
1931,昭和6,4,15,大野郡猪野瀬村が勝山町に合併〔県告示第112号〕.,大野郡猪野瀬村が勝山町に合併,"Inose Village, Ono-gun merges into Katsuyama Town.",1
1931,昭和6,4,19,敦賀築港倉庫株式会社，株主総会で解散を可決〔大阪朝日新聞〕.,敦賀築港倉庫株式会社，株主総会で解散を可決,"Tsuruga Chikko Warehouse Co., Ltd. dissolved at a general meeting of shareholders.",1
1931,昭和6,4,21,丹生郡村長会，寄付の名目で教員俸給の1割削減を決議〔大阪朝日新聞〕.,丹生郡村長会，寄付の名目で教員俸給の1割削減を決議,Niu-gun Village Mayors' Association resolves to reduce teachers' salaries by 10% in the name of donations.,1
1931,昭和6,5,1,福井県労働同志会，第1回メーデーを開催〔福井新聞〕.,福井県労働同志会，第1回メーデーを開催,Fukui Prefecture Labor Federation holds the first May Day.,1
1931,昭和6,5,18,福井・鯖江・武生・勝山・大野の各地区で，輸出羽二重工業組合が設立〔福井県織物同業組合五十年史〕.,福井・鯖江・武生・勝山・大野の各地区で，輸出羽二重工業組合が設立,"Export habutae industry associations established in Fukui, Sabae, Takefu, Katsuyama, and Ono districts.",1
1931,昭和6,5,,勝山町の松文機業場，通勤女工のために託児所を開設〔大阪朝日新聞〕.,勝山町の松文機業場，通勤女工のために託児所を開設,Shobun Machine Works in Katsuyama-cho opens a day-care center for female commuting workers.,1
1931,昭和6,6,3,万徳寺の「ヤマモミジ」，国天然記念物に指定〔福井県の指定文化財目録〕.,万徳寺の「ヤマモミジ」，国天然記念物に指定,The mountain maples at Mantokuji Temple are designated a national natural monument.,1
1931,昭和6,6,15,丸岡軽便鉄道，大石村西長田まで開通し三国芦原電鉄に接続〔福井新聞〕.,丸岡軽便鉄道，大石村西長田まで開通し三国芦原電鉄に接続,"Maruoka light railway opens to Nishinagata, Oishi-mura, connecting to Mikuni Ashihara Electric Railway.",1
1931,昭和6,7,1,京都電灯若狭支店，管内電灯料金の値下げを実施〔京都電灯株式会社五十年史〕.,京都電灯若狭支店，管内電灯料金の値下げを実施,Kyoto Electric Light Co.,1
1931,昭和6,9,18,柳条湖事件(満州事変が始まる).,柳条湖事件(満州事変が始まる).,Lake Yanagijo Incident (Manchurian Incident begins).,1
1931,昭和6,9,22,県会議員選挙〔県告示第309号〕.,県会議員選挙,Election of prefectural assembly members,1
1931,昭和6,9,23,朝日新聞福井支局が，福井市の3小学校で本社写真班撮影「満州事変映画」を公開〔大阪朝日新聞〕.,朝日新聞福井支局が，福井市の3小学校で本社写真班撮影「満州事変映画」を公開,"The Asahi Shimbun's Fukui Branch shows ""The Manchurian Incident Movie"" shot by the head office's photo team at three elementary schools in Fukui City.",2
1931,昭和6,9,26,福井市内4映画館の説明者・音楽部員約50名，福井映画同人組合を設立〔福井新聞〕.,福井市内4映画館の説明者・音楽部員約50名，福井映画同人組合を設立,About 50 staff members of four movie theaters and music clubs in Fukui City establish the Fukui Film Coterie Association.,1
1931,昭和6,10,15,田保仁左衛門，県会議長就任(～1935.9.21)〔福井県議会史〕.,田保仁左衛門，県会議長就任(～1935.9.21),"Nizaemon Tamasu becomes chairman of the Fukui Prefectural Assembly (~Sep. 21, 1935).",1
1931,昭和6,10,24,敦賀キネマ従業員，同盟罷業(～11.6)〔福井新聞〕.,敦賀キネマ従業員，同盟罷業(～11.6),Employees of Tsuruga Kinema are dismissed from the union (～11.6).,1
1931,昭和6,11,1,だるま屋少女歌劇，第1回公演〔だるま屋百貨店主坪川信一の偉業〕.,だるま屋少女歌劇，第1回公演,The first performance of Darumaya Girls' Revue.,1
1931,昭和6,11,3,朝鮮人や被差別部落の労働者による若狭自由労働者組合，西津村帝国座で創立大会〔法政大学大原社会問題研究所文書〕.,朝鮮人や被差別部落の労働者による若狭自由労働者組合，西津村帝国座で創立大会,"Wakasa Free Workers' Union founded at Teikokuza, Nishizu-mura, by Korean and other displaced workers.",1
1931,昭和6,12,12,福井人絹取引所設立認可〔福井人絹取引所第一回事業報告書〕.,福井人絹取引所設立認可,Fukui Jinken Exchange approved for establishment.,1
1931,昭和6,12,18,斎藤知事休職，小浜浄鉱再び知事就任〔福井県庁文書〕.,斎藤知事休職，小浜浄鉱再び知事就任,"Governor Saito takes a leave of absence, and Obama Joko becomes governor again.",1
